Provincia,Partido,Localidad,ADSL,CableModem,Dial Up,Fibra Optica,Otras conexiones,Satelital,WIMAX,Wireless,Total general,Poblacion,Telefonia Fija,Latitud,Longitud
BUENOS AIRES,General Belgrano,Gorchs,0,0,0,0,0,1,0,27,28,338,SI,-35.6733729629116,-58.9582999568816
BUENOS AIRES,General Guido,General Guido,0,0,1,302,0,0,0,228,531,1291,SI,-36.6431651777017,-57.7905019037041
BUENOS AIRES,General Guido,Labarden,0,0,0,0,0,0,0,72,72,799,SI,-36.9489668508723,-58.1035671819428
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,460,486,8,4033,0,1,0,0,4988,18089,SI,-36.9967730012079,-57.1374769071298
BUENOS AIRES,General La Madrid,General La Madrid,2510,0,74,1148,74,0,0,265,4071,8073,SI,-37.2503992475804,-61.2595794125711
BUENOS AIRES,General La Madrid,Las Martinetas,0,0,0,0,0,0,0,16,16,215,SI,-37.1980813542863,-61.1220424031557
BUENOS AIRES,General Las Heras,Lozano,0,0,0,0,0,1,0,0,1,0,--,-34.8542796259808,-59.0533451317779
BUENOS AIRES,General Las Heras,Villars,0,167,1,45,0,0,0,0,213,1147,SI,-34.8300241949658,-58.9422589402025
BUENOS AIRES,General Lavalle,General Lavalle,0,358,0,4,0,1,0,69,432,1827,SI,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Lavalle,Pavón,0,0,0,201,22,0,0,3,226,942,--,-36.7089537726649,-56.7598433617574
BUENOS AIRES,General Lavalle,Chacras de San Clemente,0,0,0,0,0,0,0,1,1,0,--,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Paz,Loma Verde,0,0,0,0,0,0,0,184,184,657,SI,-35.2747490125694,-58.4041701894263
BUENOS AIRES,General Paz,Ranchos,1243,0,11,553,11,0,0,1313,3131,7916,SI,-35.5173520233652,-58.3184247148653
BUENOS AIRES,General Pinto,General Pinto,0,0,3,0,0,1,0,0,4,6557,SI,-34.764155990724,-61.8900674920122
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,0,0,0,0,0,0,0,46,46,0,--,-37.8931024789245,-57.8261645643114
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,0,0,0,0,0,0,0,74,74,509,--,-38.0297229162982,-57.7995485049706
BUENOS AIRES,General Pueyrredón,Barrio El Casal,0,0,0,0,0,0,0,72,72,0,--,-37.8324145231571,-57.6311155465986
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,0,0,0,25,1,0,0,73,99,0,--,-37.9050810135269,-57.7391824086455
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,0,0,0,0,0,0,0,324,324,415,--,-37.9068268303117,-57.7858860640391
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,0,0,0,127,0,1,0,102,230,644,--,-37.9317157840639,-57.683162032898
BUENOS AIRES,General Pueyrredón,Batán,1266,0,0,1110,7,1,0,634,3018,10152,SI,-38.0086211557001,-57.7085500402678
BUENOS AIRES,General Pueyrredón,Chapadmalal,83,0,0,1664,0,1,0,353,2101,4112,SI,-38.1757779275595,-57.6513390003209
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,249,0,0,19,0,1,0,208,477,1633,--,-38.036727731373,-57.7129897398616
BUENOS AIRES,General Pueyrredón,Mar del Plata,15285,121533,533,103846,567,7,0,1117,242888,560913,SI,-38.0120914785136,-57.6064947153173
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,468,0,0,210,1,0,0,256,935,4249,SI,-37.954166706805,-57.7715971022228
BUENOS AIRES,General Pueyrredón,Camet,1226,0,0,377,0,0,0,254,1857,0,SI,-37.9130763908367,-57.552463851894
BUENOS AIRES,General Pueyrredón,El Marquesado,0,0,0,0,0,0,0,8,8,196,SI,-38.2369312519788,-57.763418077922
BUENOS AIRES,General Rodríguez,General Rodríguez,1293,10535,21,3249,4,1,0,505,15608,85315,SI,-34.6079239021063,-58.950282039134
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0,0,0,2,0,0,0,0,2,0,--,-34.6882159472973,-58.9574297137089
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,0,0,3,2486,0,0,0,2,2491,421,SI,-34.5673433766504,-58.5843112459936
BUENOS AIRES,General San Martín,Billinghurst,15,735,0,3301,0,0,0,0,4051,19664,SI,-34.5751071711249,-58.5745828938046
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,4382,25191,5,5514,88,4,0,4,35188,29180,SI,-34.5796986848297,-58.5420144816587
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,0,90,0,0,0,0,0,0,90,1265,--,-34.5646397095177,-58.5922548425316
BUENOS AIRES,General San Martín,Villa Ayacucho,0,170,0,436,0,0,0,0,606,3939,--,-34.5904132636755,-58.5530430923958
BUENOS AIRES,General San Martín,Villa Ballester,2333,22665,1,7192,32,0,0,347,32570,36272,SI,-34.5422846822324,-58.5583177179822
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,0,564,0,930,0,0,0,0,1494,8519,--,-34.5905899097986,-58.5396606594168
BUENOS AIRES,General San Martín,Villa Chacabuco,0,717,0,16,0,0,0,0,733,5179,--,-34.5796744853293,-58.523036970803
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,0,1365,0,1842,0,0,0,0,3207,22369,--,-34.5595169115142,-58.5772769308184
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,0,2955,0,2291,0,0,0,0,5246,29982,--,-34.51253320696,-58.5801478288493
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,0,1393,0,1923,0,0,0,0,3316,18828,--,-34.553116323608,-58.5669976603922
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,0,617,0,948,0,0,0,0,1565,11866,--,-34.5612567076697,-58.5553936643491
BUENOS AIRES,General San Martín,Villa Godoy Cruz,0,729,0,1073,0,0,0,0,1802,6116,--,-34.5433989252454,-58.5755928423118
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,0,935,0,2345,0,0,0,382,3662,21113,--,-34.5507646909435,-58.5284854572959
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,0,1075,0,1859,0,0,0,0,2934,16376,--,-34.5383846467918,-58.5491721010066
BUENOS AIRES,General San Martín,Villa José León Suarez,1903,3678,0,643,16,0,0,1333,7573,16173,SI,-34.5253711653351,-58.5802550661988
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,0,1177,0,2369,0,0,0,0,3546,18082,--,-34.5474839124216,-58.5750972559389
BUENOS AIRES,General San Martín,Villa Libertad,0,1220,0,2219,0,0,0,0,3439,14404,--,-34.5846960052521,-58.5623334028073
BUENOS AIRES,General San Martín,Villa Lynch,283,2191,2,14,2,0,0,0,2492,4097,SI,-34.590146441043,-58.5234377223288
BUENOS AIRES,General San Martín,Villa Maipu,109,1556,0,2748,0,0,0,545,4958,25120,SI,-34.5682131696117,-58.5245451491949
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,0,204,0,328,0,0,0,0,532,3762,--,-34.5939487574993,-58.5321739553925
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,0,161,0,351,32,0,0,0,544,4567,--,-34.5618730613851,-58.5336624494541
BUENOS AIRES,General San Martín,Villa San Andrés,1112,5854,0,1068,20,0,0,586,8640,10018,SI,-34.5659932905453,-58.5448069225448
BUENOS AIRES,General San Martín,Villa Yapeyú,0,289,0,460,0,0,0,0,749,3654,--,-34.5716953020123,-58.5491073994839
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,0,12,0,0,0,0,0,0,12,63479,SI,-34.5416520781805,-58.5959093634496
BUENOS AIRES,General Viamonte,Baigorrita,562,0,0,0,0,0,0,61,623,1848,SI,-34.7472686783062,-60.9889526585307
BUENOS AIRES,General Viamonte,Los Toldos,262,0,1,4159,0,0,0,57,4479,14496,SI,-35.0010365651503,-61.0381497866181
BUENOS AIRES,General Viamonte,Zavalía,0,0,0,0,0,0,0,27,27,327,SI,-34.8949208760254,-61.0044538243489
BUENOS AIRES,General Villegas,Banderaló,0,0,0,0,250,1,0,0,251,1339,--,-35.0124666610174,-63.3741563457186
BUENOS AIRES,General Villegas,Cañada Seca,0,0,0,0,200,0,0,0,200,718,--,-34.4155054560621,-62.9618553806295
BUENOS AIRES,General Villegas,Coronel Charlone,317,0,0,60,0,1,0,0,378,1348,SI,-34.672994561958,-63.3724454840572
BUENOS AIRES,General Villegas,Emilio V. Bunge,0,0,0,0,0,1,0,0,1,1986,SI,-34.7798328261907,-63.1960964862342
BUENOS AIRES,General Villegas,Piedritas,368,0,0,189,0,1,0,58,616,2160,SI,-34.771104540922,-62.9846965760316
BUENOS AIRES,General Villegas,Santa Regina,0,75,0,0,0,0,0,0,75,554,SI,-34.548335663977,-63.1732728724567
BUENOS AIRES,General Villegas,Pichincha,0,0,0,0,0,1,0,0,1,18,--,-34.5804516676438,-62.3516395240412
BUENOS AIRES,Guaminí,Casbas,0,0,1,0,0,0,0,125,126,4450,SI,-36.7580953396186,-62.5017754084549
BUENOS AIRES,Guaminí,Guaminí,0,0,0,75,0,0,0,345,420,2845,SI,-37.0120881308673,-62.4166857296556
BUENOS AIRES,Guaminí,Arroyo Venado,0,0,0,0,0,0,0,44,44,56,--,-37.0864662845331,-62.5391482291111
BUENOS AIRES,Guaminí,Garré,0,0,0,288,0,0,0,0,288,1036,SI,-36.5604378772819,-62.5981120377825
BUENOS AIRES,Hipólito Yrigoyen,Henderson,113,0,1,0,0,0,0,810,924,8645,SI,-36.2994630370091,-61.7178401805261
BUENOS AIRES,Hurlingham,Hurlingham,548,15221,57,16573,65,0,0,296,32760,63307,SI,-34.5930931356257,-58.6357209509749
BUENOS AIRES,Hurlingham,Villa Santos Tesei,122,7225,27,13068,1,0,0,72,20515,66463,SI,-34.6123944448227,-58.6538103691925
BUENOS AIRES,Hurlingham,William C. Morris,0,11,0,16,0,0,0,351,378,51471,--,-34.5815622830288,-58.6583005365543
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,419,26821,122,22279,122,3,0,199,49965,111138,SI,-34.6440551161203,-58.688489332955
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,0,0,0,0,0,0,0,30,30,23264,--,-34.6699430265699,-58.6733044157835
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,21,8796,9,3253,0,0,0,338,12417,33422,SI,-34.6168695808944,-58.693287500009
BUENOS AIRES,José C. Paz,Del Viso,0,217,0,0,0,0,0,0,217,6873,SI,-34.480495794913,-58.8042588983994
BUENOS AIRES,José C. Paz,José C Paz,2429,28431,84,12224,482,2,0,108,43760,250301,SI,-34.5211611965464,-58.770881112578
BUENOS AIRES,José C. Paz,Tortuguitas,0,1388,0,0,0,0,0,0,1388,8806,--,-34.4918483987206,-58.7863780316191
BUENOS AIRES,Junín,Agustín Roca,0,0,0,89,0,0,0,215,304,331,SI,-34.508084406003,-60.8648956546314
BUENOS AIRES,Junín,Agustina,0,0,0,8,0,0,0,0,8,155,SI,-34.4607068571169,-61.067072329925
BUENOS AIRES,Junín,Balneario Laguna de Gómez,0,0,0,0,0,0,0,8,8,230,--,-34.6606435780718,-61.0183645929666
BUENOS AIRES,Junín,Fortín Tiburcio,0,0,0,0,0,0,0,69,69,257,SI,-34.3467322372427,-61.1310781728463
BUENOS AIRES,Junín,Junín,3361,18285,87,3058,89,1,0,8310,33191,87509,SI,-34.5838316271397,-60.9472651715327
BUENOS AIRES,Junín,Laplacette,0,0,0,1,0,0,16,0,17,22,--,-34.7245238530675,-61.1553171474145
BUENOS AIRES,Junín,Morse,0,61,0,254,0,0,0,110,425,563,SI,-34.7608898130707,-60.8419122487126
BUENOS AIRES,Junín,Saforcada,0,0,0,0,1,0,0,75,76,431,SI,-34.5752591285936,-61.0747308195452
BUENOS AIRES,La Costa,Las Toninas,444,1076,2,61,401,0,0,26,2010,5278,SI,-36.4883976285615,-56.7004352579533
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,1749,4326,33,8970,891,0,0,1,15970,28466,SI,-36.6874110140403,-56.6841400639982
BUENOS AIRES,La Costa,San Clemente del Tuyú,1684,3140,5,358,0,0,0,40,5227,12126,SI,-36.3532388310754,-56.723944139417
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,3600,7654,16,191,18,0,0,201,11680,23581,SI,-36.5409111808415,-56.705867443875
BUENOS AIRES,La Costa,Aguas Verdes,29,0,0,137,0,0,0,1,167,0,--,-36.6552111489067,-56.6949520678334
BUENOS AIRES,La Costa,Lucila Del Mar,153,943,0,1452,173,0,0,1,2722,0,--,-36.6627491358367,-56.6817136067571
BUENOS AIRES,La Matanza,20 De Junio,26,682,4,0,0,0,0,1,713,1171,SI,-34.7855336508384,-58.7171850019077
BUENOS AIRES,La Matanza,Aldo Bonzi,3,3154,0,0,1,0,0,1,3159,18965,SI,-34.7141728890679,-58.5089043765674
BUENOS AIRES,La Matanza,Ciudad Evita,351,10138,27,3175,31,0,0,99,13821,97087,SI,-34.7245358500775,-58.5370063768546
BUENOS AIRES,La Matanza,Gonzalez Catán,119,31528,27,15835,33,7,0,1502,49051,233988,SI,-34.7724652485211,-58.6404861634561
BUENOS AIRES,La Matanza,Gregorio De Laferrere,88,26889,15,19628,29,0,0,1451,48100,248439,SI,-34.7468379962284,-58.5925328858169
BUENOS AIRES,La Matanza,Isidro Casanova,191,21818,34,26985,61,0,0,253,49342,192465,SI,-34.7184291570686,-58.577751528605
BUENOS AIRES,La Matanza,La Tablada,365,15630,2,10,7,0,0,933,16947,113689,SI,-34.6870536689657,-58.5256123986254
BUENOS AIRES,La Matanza,Lomas Del Mirador,637,12926,11,4,13,0,0,65,13656,74065,SI,-34.6656949723622,-58.5331553311677
BUENOS AIRES,La Matanza,Rafael Castillo,34,14297,10,9215,7,0,0,274,23837,147069,SI,-34.7132054583486,-58.6258365121679
BUENOS AIRES,La Matanza,Ramos Mejía,818,37021,80,7809,95,2,0,19,45844,139369,SI,-34.6523081823718,-58.5592114732944
BUENOS AIRES,La Matanza,San Justo,668,24933,101,13387,111,1,0,857,40058,148882,SI,-34.6881604248706,-58.5626785715398
BUENOS AIRES,La Matanza,Tapiales,696,3719,27,7683,14,1,0,1,12141,21437,SI,-34.7108317770604,-58.495008488146
BUENOS AIRES,La Matanza,Villa Luzuriaga,170,17378,1,30,1,0,0,114,17694,104585,SI,-34.6730866446433,-58.5938792359541
BUENOS AIRES,La Matanza,Virrey Del Pino,4526,19962,0,1128,0,0,0,367,25983,127171,SI,-34.8475213469043,-58.686067635918
BUENOS AIRES,La Plata,Abasto,376,608,0,3174,0,0,0,5,4163,0,SI,-35.0103681960184,-58.1151848585184
BUENOS AIRES,La Plata,Angel Etcheverry,0,700,0,0,0,0,0,5,705,0,--,-35.0261580911328,-58.0959060056615
BUENOS AIRES,La Plata,Arturo Segui,0,183,0,0,0,0,0,0,183,0,SI,-34.8907397135389,-58.132711650613
BUENOS AIRES,La Plata,Barrio El Peligro,466,0,0,0,0,0,0,0,466,0,SI,-34.933333,-58.166667
BUENOS AIRES,La Plata,City Bell,0,12230,0,185,0,0,0,145,12560,0,SI,-34.8879382744371,-58.0582328038691
BUENOS AIRES,La Plata,Ignacio Correas,0,0,0,0,2,0,0,46,48,108,--,-35.0345600341406,-57.8440249586726
BUENOS AIRES,La Plata,Joaquin Gorina,0,876,0,125,0,0,0,0,1001,0,SI,-34.9017817335757,-58.039185928571
BUENOS AIRES,La Plata,Jose Hernandez,0,31,0,0,0,0,0,0,31,0,--,-34.8985896635727,-58.0143972026636
BUENOS AIRES,La Plata,Jose Melchor Romero,0,934,0,0,0,0,0,0,934,0,--,-34.9455092438623,-58.0362904746611
BUENOS AIRES,La Plata,La Cumbre,0,0,0,0,0,0,0,145,145,0,--,-34.9235917717359,-58.0019478733944
BUENOS AIRES,La Plata,La Plata,11819,131591,537,39467,805,9,0,3239,187467,207620,SI,-34.920863104693,-57.9540560062469
BUENOS AIRES,La Plata,Lisandro Olmos,0,2592,0,0,0,0,0,0,2592,0,--,-34.9976086009747,-58.043377425691
BUENOS AIRES,La Plata,Los Hornos,0,3567,0,254,0,0,0,145,3966,0,--,-34.973715513981,-57.9850539062724
BUENOS AIRES,La Plata,Manuel B Gonnet,0,12238,0,170,0,0,0,0,12408,0,SI,-34.8819511933447,-58.0189915342036
BUENOS AIRES,La Plata,Ringuelet,0,4085,0,89,0,0,0,0,4174,0,SI,-34.8910544941568,-57.9913781921596
BUENOS AIRES,La Plata,Tolosa,0,13308,0,264,0,0,0,0,13572,0,SI,-34.9007699307169,-57.9821293495972
BUENOS AIRES,La Plata,Villa Elisa,0,6262,0,150,0,0,0,145,6557,0,SI,-34.8776205187118,-58.0907139194439
BUENOS AIRES,La Plata,Villa Elvira,0,4556,0,153,0,0,0,1068,5777,0,--,-34.9406437624757,-57.9214984675578
BUENOS AIRES,La Plata,ruta del sol,292,0,0,0,0,0,0,0,292,0,--,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,ruta del sol,292,0,0,0,0,0,0,0,292,0,--,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,ruta del sol,292,0,0,0,0,0,0,0,292,2312,--,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,ruta del sol,292,0,0,0,0,0,0,0,292,2312,--,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,El Retiro,0,0,0,1,0,0,0,0,1,0,--,-34.9476175562489,-57.9957432212034
BUENOS AIRES,La Plata,Transradio,0,0,0,0,0,1,0,0,1,0,--,-34.8790055541958,-58.081733864461
BUENOS AIRES,La Plata,Arana,0,0,0,0,0,0,0,129,129,0,--,-35.0300556104917,-57.8865250010855
BUENOS AIRES,La Plata,Villa Garibaldi,0,0,0,0,0,0,0,904,904,0,--,-34.9986517196678,-57.8404966243711
BUENOS AIRES,La Plata,Villa Parque Sicardi,0,0,0,0,0,0,0,1094,1094,0,--,-34.9830288461923,-57.8674653074052
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,0,0,0,0,0,0,0,145,145,0,--,-34.9707544223488,-57.8108950283044
BUENOS AIRES,La Plata,Barrio Gambier,0,0,0,0,0,0,0,145,145,0,--,-34.9359594527479,-57.9837630521994
BUENOS AIRES,La Plata,Villa Montoro,0,0,0,0,0,0,0,145,145,0,--,-34.9634490535296,-57.9025001308298
BUENOS AIRES,Lanús,Gerli,42,6313,14,5985,3,0,0,0,12357,33704,SI,-34.6909571502715,-58.3838628492162
BUENOS AIRES,Lanús,Lanús Este,551,27058,83,26487,82,1,0,115,54377,55952,SI,-34.7108609216651,-58.3725047463731
BUENOS AIRES,Lanús,Lanús Oeste,0,12264,1,14118,0,0,0,364,26747,159094,SI,-34.6957815314992,-58.416253274019
BUENOS AIRES,Lanús,Monte Chingolo,73,10751,47,16020,71,0,0,0,26962,86220,SI,-34.7302098940207,-58.3561741850066
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,65,14315,19,5137,19,0,0,344,19899,82576,SI,-34.723808815713,-58.397669711018
BUENOS AIRES,Lanús,Valentín Alsina,192,7292,79,12001,91,0,0,3,19658,41716,SI,-34.672035526127,-58.4134851675076
BUENOS AIRES,Laprida,Laprida,0,22,0,2741,0,0,0,0,2763,8840,SI,-37.5467976434903,-60.7970535965801
BUENOS AIRES,Laprida,Pueblo Nuevo,0,0,0,0,0,0,0,8,8,36,--,-37.3263227,-60.9098409
BUENOS AIRES,Laprida,Pueblo San Jorge,0,0,0,0,0,0,0,117,117,248,SI,-37.2298626892886,-60.9621658450441
BUENOS AIRES,Las Flores,Las Flores,2063,0,0,2286,0,0,0,809,5158,21455,SI,-36.0154969145348,-59.1004659218434
BUENOS AIRES,Las Flores,Coronel Boerr,0,0,0,0,0,0,0,3,3,15,--,-35.9414440334215,-59.0693547287839
BUENOS AIRES,Las Flores,El Trigo,0,0,0,1,0,0,0,3,4,43,--,-35.8815483511482,-59.4063369903389
BUENOS AIRES,Las Flores,Pardo,0,0,0,0,0,0,0,4,4,159,--,-36.2437580460508,-59.3662916338311
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,2,0,0,0,2,0,0,2,6,318,--,-34.4418003349,-61.8448787838164
BUENOS AIRES,Leandro N. Alem,El Dorado,0,0,0,11,0,1,0,136,148,318,SI,-34.6528608747523,-61.5829085058874
BUENOS AIRES,Leandro N. Alem,Fortín Acha,0,0,0,0,0,0,0,39,39,103,--,-34.3430420274499,-61.5156655267073
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,0,201,0,0,0,0,0,55,256,2468,--,-34.5217246234597,-61.391182899484
BUENOS AIRES,Leandro N. Alem,Vedia,941,0,0,533,45,1,0,1201,2721,8827,SI,-34.4973984349932,-61.5453447631479
BUENOS AIRES,Lincoln,Bayauca,0,0,0,0,1,0,0,25,26,541,SI,-34.8710511337121,-61.2895451446375
BUENOS AIRES,Lincoln,El Triunfo,0,0,1,10,0,0,0,0,11,1543,SI,-35.0882210775847,-61.5163333232822
BUENOS AIRES,Lincoln,Las Toscas,330,0,0,0,0,0,0,0,330,485,SI,-35.3627586364746,-61.8061599731445
BUENOS AIRES,Lincoln,Lincoln,813,8631,39,11,1,0,0,0,9495,28051,SI,-34.869042222818,-61.5291649669285
BUENOS AIRES,Lincoln,Pasteur,0,0,0,0,0,2,0,468,470,1962,SI,-35.1426386337075,-62.2439028944602
BUENOS AIRES,Lincoln,Roberts,0,0,1,699,0,0,0,0,700,2982,SI,-35.1440875676884,-61.9707859541264
BUENOS AIRES,Lincoln,Arenaza,0,0,0,293,0,0,0,0,293,1328,SI,-34.9846043002155,-61.7729116988591
BUENOS AIRES,Lincoln,Carlos Salas,0,0,0,0,0,0,0,123,123,234,--,-35.3913662871435,-61.9949102331933
BUENOS AIRES,Lobería,Lobería,753,0,7,902,15,0,0,716,2393,13005,SI,-38.165273387122,-58.7822303314999
BUENOS AIRES,Lobería,San Manuel,31,0,0,270,0,1,0,144,446,1126,SI,-37.7892829007834,-58.8486476710495
BUENOS AIRES,Lobería,Arenas Verdes,0,0,0,0,0,0,0,11,11,12,--,-38.5463782386967,-58.557322112625
BUENOS AIRES,Lobería,Licenciado Matienzo,0,0,0,0,0,0,0,1,1,76,--,-37.9097927118145,-58.9120965943062
BUENOS AIRES,Lobería,Pieres,0,0,0,0,0,0,0,7,7,36,SI,-38.3962306181995,-58.670580006548
BUENOS AIRES,Lobería,Tamangueyú,0,0,0,0,0,0,0,28,28,438,--,-38.2010112434137,-58.7373143964601
BUENOS AIRES,Lobos,Antonio Carboni,4,0,1,175,156,0,0,0,336,295,SI,-35.2033088915799,-59.3449562581802
BUENOS AIRES,Lobos,Elvira,0,0,0,0,0,0,0,92,92,133,SI,-35.243272141682,-59.4860397931491
BUENOS AIRES,Lobos,Lobos,730,787,10,6135,0,0,0,0,7662,29868,SI,-35.1858677983922,-59.0957115706922
BUENOS AIRES,Lobos,Salvador María,87,0,0,446,0,0,0,214,747,830,SI,-35.3028071422894,-59.1696841440203
BUENOS AIRES,Lomas De Zamora,Banfield,302,56858,80,9731,180,1,0,0,67152,233339,SI,-34.7379027155314,-58.440675368556
BUENOS AIRES,Lomas De Zamora,Llavallol,136,7113,34,7044,36,0,0,1,14364,43211,SI,-34.7946182344111,-58.4320908524909
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,550,35053,112,11600,300,2,0,2332,49949,116615,SI,-34.7627676410061,-58.4267903899666
BUENOS AIRES,Lomas De Zamora,Temperley,39,25314,19,9104,50,2,0,0,34528,116368,SI,-34.767486625425,-58.3780461337408
BUENOS AIRES,Lomas De Zamora,Turdera,38,2386,21,6294,1,0,0,0,8740,10199,SI,-34.789560716095,-58.4041056486523
BUENOS AIRES,Lomas De Zamora,Villa Centenario,0,43,0,174,0,0,0,300,517,51834,--,-34.7289932955803,-58.4283436419093
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,0,165,0,228,0,0,0,666,1059,44713,SI,-34.7067104032516,-58.4451304500011
BUENOS AIRES,Luján,Barrio Las Casuarinas,24,0,0,102,0,0,0,25,151,0,SI,-34.5607457195455,-59.1700837097016
BUENOS AIRES,Luján,Carlos Keen,0,0,0,0,0,0,0,20,20,557,SI,-34.4862819813638,-59.2180861330698
BUENOS AIRES,Luján,Cortines,83,0,0,357,0,0,0,41,481,0,SI,-34.5590633814317,-59.2044266157478
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),487,1001,0,2094,0,0,0,20,3602,0,SI,-34.6028553295745,-59.1757529081248
BUENOS AIRES,Luján,Lezica y Torrezuri,0,0,0,0,0,0,0,38,38,0,--,-34.5806997364467,-59.0582308683017
BUENOS AIRES,Luján,Luján,2440,12829,37,8674,37,1,0,2755,26773,97363,SI,-34.5706550661632,-59.109540176033
BUENOS AIRES,Luján,Olivera,0,0,0,5,0,0,0,42,47,1926,SI,-34.6265041710141,-59.2533805145177
BUENOS AIRES,Luján,Torres,148,0,0,0,0,0,0,21,169,2664,SI,-34.4318215080317,-59.1287739002816
BUENOS AIRES,Magdalena,Magdalena,708,2980,1,0,0,0,437,3,4129,11093,SI,-35.0806853032506,-57.5172585839912
BUENOS AIRES,Magdalena,Vieytes,0,0,0,28,0,0,0,84,112,287,SI,-35.269568396303,-57.5757117447539
BUENOS AIRES,Magdalena,Atalaya,0,0,0,353,0,0,0,0,353,720,SI,-35.0240363457416,-57.5340253600961
BUENOS AIRES,Magdalena,Los Naranjos,0,0,0,46,0,0,0,0,46,115,--,-34.99655185849,-57.7036642458572
BUENOS AIRES,Magdalena,Roberto J. Payró,0,0,0,0,0,0,0,32,32,65,--,-35.1799267057869,-57.651986019808
BUENOS AIRES,Maipú,Las Armas,99,0,0,0,0,0,0,54,153,365,SI,-37.0860540989,-57.8285752273883
BUENOS AIRES,Maipú,Maipú,644,0,7,1,1100,0,0,20,1772,8883,SI,-36.8648514645038,-57.8829166198472
BUENOS AIRES,Maipú,Santo Domingo,0,0,0,0,0,1,0,7,8,95,SI,-36.7137597811284,-57.5860126519926
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,101,0,0,110,0,0,0,0,211,2877,--,-34.4544550576034,-58.7062417407487
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,3582,6382,0,5342,1,0,0,0,15307,94441,SI,-34.4869935800875,-58.7286750953502
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,583,3068,0,1,1,0,0,110,3763,28780,SI,-34.5004325972609,-58.6618050648717
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,1069,2992,3,847,3,0,0,1,4915,42663,SI,-34.4790933125467,-58.6989741628196
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,269,6450,23,6166,5,1,0,1,12915,59169,SI,-34.5078746726212,-58.7013439131882
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,0,76,0,1,0,0,0,14,91,408,--,-34.5078746726212,-58.7013439131882
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,1620,3116,1,46,4170,0,0,0,8953,45901,SI,-34.4746661471823,-58.7513344097631
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,28,3457,3,2568,5,0,0,22,6083,48136,SI,-34.5061507591135,-58.6793063506777
BUENOS AIRES,Mar Chiquita,Coronel Vidal,3,1508,0,242,0,0,0,165,1918,6611,SI,-37.452214188593,-57.7299500229319
BUENOS AIRES,Mar Chiquita,General Pirán,0,0,1,712,0,0,0,75,788,2934,SI,-37.2778606745914,-57.7740148170475
BUENOS AIRES,Mar Chiquita,La Armonía,0,0,0,0,0,0,0,106,106,172,--,-37.774854850113,-57.6351210747907
